city,label_id,pano_id,pano_source,time_created,hf_split,hf_filename,pano_x,pano_y,pano_width,pano_height,heading,pitch,zoom,camera_heading,camera_pitch,camera_roll,canvas_x,canvas_y
chicago-il,4772,EBvGgoc1QAW2KRkH50_y4A,gsv,2021-10-22T01:14:35.729Z,test,gsv-chicago-4772-CurbRamp.png,12110,4769,16384.0,8192.0,9.839286,-3.125,2.0,269.267456,0.458328,,176,395
newberg-or,8231,uuDIxZdudJTGuk4AevwGBg,gsv,2019-10-08T18:46:27.467Z,train,gsv-newberg-8231-CurbRamp.png,11636,3975,13312.0,6656.0,142.553574,-12.589286,2.0,6.127754,5.322449,,339,302
amsterdam,381,FBCVzaNUI000-fDHf-qdvA,gsv,2022-02-28T23:50:56.019Z,train,gsv-amsterdam-381-CurbRamp.png,8196,4462,16384.0,8192.0,301.395081,-8.972768,2.0,293.892914,0.307175,,267,229
amsterdam,3824,h8WdbxQFths0-NnY8ogrHQ,gsv,2022-03-13T16:29:17.745Z,train,gsv-amsterdam-3824-CurbRamp.png,11477,5631,16384.0,8192.0,348.5,-35.0,1.0,256.725769,-0.080414,,255,242
chicago-il,17288,I-DrBfSs6SpUnVtsC1OyTg,gsv,2022-10-31T19:40:12.347Z,test,gsv-chicago-17288-CurbRamp.png,13665,5119,16384.0,8192.0,138.642853,-23.857143,2.0,358.963501,0.1278,,127,238
chicago-il,1415,A36bUfZJdwf286MN_7NTww,gsv,2021-09-27T17:40:40.728Z,train,gsv-chicago-1415-CurbRamp.png,9295,4674,16384.0,8192.0,118.75,-6.5625,1.0,90.643929,0.670166,,336,279
columbus-oh,16334,Qt_CSzuA2bSxNNqo0dIYDg,gsv,2020-06-23T23:25:19.452Z,test,gsv-columbus-16334-CurbRamp.png,5963,5120,16384.0,8192.0,148.794647,-31.160715,2.0,183.709351,1.094643,,192,138
seattle-wa,74640,x07PzAaotsiqTql9oy8u9Q,gsv,2019-06-28T23:53:37.82Z,train,gsv-seattle-74640-CurbRamp.png,6774,4686,16384.0,8192.0,327.5,-13.915178,3.0,359.982544,-0.822365,,393,216
columbus-oh,19378,HDU1MrfKaUn-mO2MTMpNZg,gsv,2020-08-20T23:20:06.631Z,test,gsv-columbus-19378-CurbRamp.png,1756,4775,16384.0,8192.0,113.375,-28.266333,1.0,274.269592,-0.439087,,486,160
oradell-nj,1055,Fb63xPpqxLw1jaO77LNkZQ,gsv,2022-04-03T16:58:05.026Z,train,gsv-oradell-1055-CurbRamp.png,4646,4924,16384.0,8192.0,263.517853,-8.482142,2.0,335.108795,3.603996,,283,365
seattle-wa,209242,R-GRJiPlxa3X1xEa9zmUmA,gsv,2022-06-04T18:38:22.108Z,train,gsv-seattle-209242-CurbRamp.png,5168,4676,16384.0,8192.0,123.5625,-34.8125,1.0,179.116379,0.68609,,287,95
chicago-il,10546,bnv8vckNmiHOJC6mxBA9nA,gsv,2022-04-30T16:27:05.907Z,test,gsv-chicago-10546-CurbRamp.png,14631,5698,16384.0,8192.0,99.0,-18.0,1.0,323.800201,-0.746101,,394,353
pittsburgh-pa,15161,srgE0a-PmHRR8gNio_zKaw,gsv,2022-02-02T21:08:47.023Z,test,gsv-pittsburgh-15161-CurbRamp.png,9846,4704,16384.0,8192.0,166.0,-10.0,1.0,171.014435,-3.14592,,666,288
seattle-wa,240659,19gs81Bd2FUnkWFXFImuAg,gsv,2023-04-09T22:06:42.525Z,train,gsv-seattle-240659-CurbRamp.png,15583,4813,16384.0,8192.0,279.557495,-35.0,1.0,128.986923,-0.49443,,437,116
newberg-or,7044,EpovGEBh3PHCfe-qRhCK1g,gsv,2019-10-04T23:45:10.697Z,train,gsv-newberg-7044-CurbRamp.png,9100,4143,13312.0,6656.0,155.75,-16.6875,1.0,88.283562,2.932564,,352,274
seattle-wa,131782,CIX7_dKJaQd-Az_JNS5fLw,gsv,2021-02-14T23:06:41.247Z,test,gsv-seattle-131782-CurbRamp.png,10978,5008,16384.0,8192.0,315.1875,-29.348215,1.0,267.115448,0.846825,,440,184
cdmx,4342,A0iDAYeHxSFgEy7VstGQhg,gsv,2020-05-04T18:18:07.219Z,train,gsv-cdmx-4342-CurbRamp.png,2480,4783,16384.0,8192.0,161.5,-28.1875,1.0,285.893616,0.025688,,353,156
chicago-il,3754,hjrLCraVlLMYLt_TMRP4PQ,gsv,2021-10-20T18:04:53.541Z,train,gsv-chicago-3754-CurbRamp.png,9762,5102,16384.0,8192.0,161.3125,-24.5,1.0,90.076035,1.344315,,119,255
oradell-nj,7355,e_O4HDMXImOmCpbNJLlj2Q,gsv,2022-07-13T23:40:52.194Z,test,gsv-oradell-7355-CurbRamp.png,9925,4598,16384.0,8192.0,218.375,-10.607142,2.0,185.454529,-0.939026,,424,246
spgg,19399,uUZ5XdtxZyT01-xJsSI2ww,gsv,2020-10-22T21:49:36.345Z,train,gsv-spgg-19399-CurbRamp.png,14110,4850,16384.0,8192.0,110.0,-10.0,1.0,22.638123,2.834167,,676,317
cdmx,5675,UTQJP7ZQEzrlnPX-y_uXig,gsv,2020-06-18T19:32:34.627Z,train,gsv-cdmx-5675-CurbRamp.png,403,4606,16384.0,8192.0,134.234375,-12.46875,3.0,302.983368,-2.010612,,300,208
seattle-wa,98687,NVZsAfU5Jw8Dfx7M9IA4Jw,gsv,2020-06-06T05:38:15.354Z,train,gsv-seattle-98687-CurbRamp.png,4960,4730,16384.0,8192.0,285.875,-16.25,2.0,358.927246,2.113388,,385,211
columbus-oh,1749,e5MnaqJhBA_NvJsBJUTYTQ,gsv,2019-12-05T01:03:20.915Z,train,gsv-columbus-1749-CurbRamp.png,2227,3941,13312.0,6656.0,103.25,-35.0,1.0,213.980225,0.209694,,302,121
columbus-oh,26881,MpNX4hlf3-f_ULD_KcApQQ,gsv,2021-04-27T22:48:02.579Z,train,gsv-columbus-26881-CurbRamp.png,2246,4604,16384.0,8192.0,132.595978,-9.34375,2.0,273.339783,0.599419,,486,265
chicago-il,5183,1kiaq8bqtDZuJ2QcY9dgHw,gsv,2021-10-22T02:59:15.254Z,train,gsv-chicago-5183-CurbRamp.png,1426,4710,16384.0,8192.0,269.625,-0.1875,1.0,90.20771,-0.071754,,585,341
columbus-oh,18069,yTvm2bQ9P3owdLLX68MAfA,gsv,2020-08-14T21:33:24.365Z,test,gsv-columbus-18069-CurbRamp.png,8965,4491,16384.0,8192.0,208.455353,-14.535714,2.0,183.219208,-0.177879,,256,167
chicago-il,12732,GxEy1tn0TUPrXYuVHMZFSA,gsv,2022-10-21T12:36:18.607Z,train,gsv-chicago-12732-CurbRamp.png,14826,4531,16384.0,8192.0,238.46875,-14.71875,3.0,88.001717,-0.568214,,241,109
columbus-oh,26498,ibzW8cWPpf73X9uYrMzKbw,gsv,2021-03-12T21:09:01.78Z,train,gsv-columbus-26498-CurbRamp.png,14829,5249,16384.0,8192.0,188.212051,-32.5625,1.0,27.633308,0.060631,,274,199
columbus-oh,27601,X-FRRL0tugD_Kd-_yyh-ZQ,gsv,2021-04-27T23:53:01.513Z,train,gsv-columbus-27601-CurbRamp.png,405,4849,16384.0,8192.0,268.0,-13.287947,2.0,69.428291,-0.355865,,242,284
newberg-or,2955,dSq_16a-tdeO0RhKdNfPYA,gsv,2019-03-17T13:52:14.232Z,train,gsv-newberg-2955-CurbRamp.png,3883,4119,13312.0,6656.0,53.560268,-22.8125,1.0,127.029449,2.107101,,351,231
columbus-oh,16884,thCPj8wT0gz5HoSwMtREUw,gsv,2020-06-23T23:54:45.036Z,train,gsv-columbus-16884-CurbRamp.png,3042,4673,16384.0,8192.0,262.616058,-15.129464,2.0,3.127186,-0.158257,,202,213
newberg-or,4000,D2a38Otq14Zf3lJiDSXX7w,gsv,2019-03-28T18:39:35.312Z,test,gsv-newberg-4000-CurbRamp.png,10362,3985,13312.0,6656.0,197.849091,-22.647322,2.0,88.477135,1.792969,,249,181
seattle-wa,165555,W0-00SmrQUQH85pIjB2CLA,gsv,2021-07-14T16:05:20.046Z,train,gsv-seattle-165555-CurbRamp.png,9957,4806,16384.0,8192.0,220.513397,-18.158482,3.0,180.51329,0.370743,,330,175
pittsburgh-pa,7265,8WwpcaPbJLQfbOpr_cvl8A,gsv,2021-02-04T21:58:25.643Z,train,gsv-pittsburgh-7265-CurbRamp.png,15867,4451,16384.0,8192.0,135.752533,-8.709822,3.0,333.458374,-0.724121,,521,218
chicago-il,19360,2fgDsyBUYmbyac7tmHo5XQ,gsv,2022-11-18T13:30:07.613Z,train,gsv-chicago-19360-CurbRamp.png,9751,4924,16384.0,8192.0,136.5625,-24.875,1.0,88.290024,0.10797,,274,201
chicago-il,6272,6clUosaZuG8DGbZ3hNgEfQ,gsv,2021-10-22T19:02:34.308Z,train,gsv-chicago-6272-CurbRamp.png,14216,4630,16384.0,8192.0,213.214279,-14.683036,3.0,86.269264,0.049507,,496,166
cdmx,5397,_f5GJgMRsEppcV2Wl1cDNw,gsv,2020-05-14T21:38:01.729Z,train,gsv-cdmx-5397-CurbRamp.png,14537,4677,16384.0,8192.0,145.515625,-7.40625,1.0,341.064789,-2.029877,,195,282
oradell-nj,3427,cbfdRl0dOq4GhU0uigsuWQ,gsv,2022-04-23T00:22:17.387Z,train,gsv-oradell-3427-CurbRamp.png,4401,4806,16384.0,8192.0,50.25,-33.6875,1.0,174.034515,-1.275864,,658,153
chicago-il,8119,95x8PunGORZi487MZSbL4w,gsv,2021-10-23T01:56:52.663Z,test,gsv-chicago-8119-CurbRamp.png,1125,4425,16384.0,8192.0,302.375,-11.8125,1.0,98.920372,0.282181,,368,211
newberg-or,2534,LgBsx52xDHZWOAf12KHNFg,gsv,2019-03-14T22:28:40.582Z,test,gsv-newberg-2534-CurbRamp.png,12187,3759,13312.0,6656.0,329.75,-16.5625,1.0,180.830383,0.104744,,364,209
columbus-oh,27349,wn4DfejMjzK_HwEQDPnIpw,gsv,2021-04-27T23:32:35.955Z,train,gsv-columbus-27349-CurbRamp.png,11526,5076,16384.0,8192.0,175.803574,-24.0,1.0,111.501755,-0.590828,,413,226
newberg-or,10827,ybEVRmvSciAaz2nrbmgzMA,gsv,2019-10-11T19:49:42.799Z,train,gsv-newberg-10827-CurbRamp.png,11201,3709,13312.0,6656.0,47.875,-5.258929,2.0,267.306702,0.289429,,133,310
chicago-il,11169,hd6P-SPR3bQJXt-Rpl1bPQ,gsv,2022-09-26T19:30:35.056Z,train,gsv-chicago-11169-CurbRamp.png,14854,4732,16384.0,8192.0,322.50882,-12.616072,2.0,176.132309,-0.550194,,360,257
columbus-oh,26592,ZIt9eQVMAQwWlQiP0phSkA,gsv,2021-04-27T22:18:53.293Z,test,gsv-columbus-26592-CurbRamp.png,11434,4862,16384.0,8192.0,327.803558,-16.232143,2.0,260.038055,2.565041,,402,248
chicago-il,18560,05n2qwwXLfrqEK5Q2RRi3Q,gsv,2022-11-03T04:47:27.246Z,train,gsv-chicago-18560-CurbRamp.png,3298,4522,16384.0,8192.0,46.3125,-8.4375,1.0,179.243225,0.064697,,529,252
newberg-or,7292,Ksdek1vmtcgEIeviAI4FhA,gsv,2019-10-07T19:01:41.888Z,test,gsv-newberg-7292-CurbRamp.png,12137,3942,13312.0,6656.0,46.702721,-23.528625,1.0,227.075256,1.045273,,151,213
seattle-wa,84210,OhMILqm0LuLhQFpiAkI4tA,gsv,2019-11-02T21:07:17.497Z,train,gsv-seattle-84210-CurbRamp.png,12671,5208,16384.0,8192.0,327.375,-19.25,1.0,270.937958,0.473274,,644,318
seattle-wa,187909,dn_U43ajazP29B9QdS-IZg,gsv,2021-09-11T20:15:23.605Z,train,gsv-seattle-187909-CurbRamp.png,13586,5645,16384.0,8192.0,267.90625,-26.75,1.0,181.14241,2.809113,,539,315
pittsburgh-pa,13175,umfzgZjYQuBIslPrY5lW1Q,gsv,2021-04-30T03:08:13.728Z,train,gsv-pittsburgh-13175-CurbRamp.png,8731,5013,16384.0,8192.0,268.75,-19.8125,1.0,269.57196,3.491348,,436,245
pittsburgh-pa,14314,d0vtTlUK7xvpYqxXdR43bQ,gsv,2022-02-01T21:38:08.622Z,train,gsv-pittsburgh-14314-CurbRamp.png,14423,4892,16384.0,8192.0,41.6875,-30.875,1.0,294.42038,1.251137,,557,170
seattle-wa,184901,kA3tSJDiVPFP-VGFb-LckQ,gsv,2021-08-24T21:08:25.843Z,train,gsv-seattle-184901-CurbRamp.png,9654,4610,16384.0,8192.0,31.966518,-12.408483,2.0,0.47975,-2.898842,,368,226
columbus-oh,10460,Q_9peyjqJOI2clAGjy-XdA,gsv,2020-02-22T18:23:04.2Z,test,gsv-columbus-10460-CurbRamp.png,10705,5111,16384.0,8192.0,165.375,-35.0,1.0,92.658134,-0.665489,,253,165
chicago-il,22591,LY5qcA0ZeturewQLEorMEQ,gsv,2023-03-01T17:55:25.188Z,train,gsv-chicago-22591-CurbRamp.png,1561,4748,16384.0,8192.0,33.0,-11.0,1.0,190.777786,-0.290924,,435,263
chicago-il,523,POxnc-t5f-TUcQ7lPFm_lQ,gsv,2021-09-15T22:16:09.487Z,test,gsv-chicago-523-CurbRamp.png,14303,5046,16384.0,8192.0,71.109375,-19.453125,3.0,297.420349,-0.453148,,374,276
spgg,77811,8ck6Z2QfZzQJBa0GdciRZg,gsv,2021-03-03T01:38:50.267Z,train,gsv-spgg-77811-CurbRamp.png,7454,4156,13312.0,6656.0,136.5,-30.125,1.0,113.910988,-1.364166,,354,191
oradell-nj,13586,hdv7NAYOAan3OL4ZTkPqzg,gsv,2023-07-12T16:42:25.549Z,train,gsv-oradell-13586-CurbRamp.png,2785,4556,16384.0,8192.0,327.747498,-35.0,1.0,94.387794,-1.004105,,414,73
chicago-il,1516,3NYoGTduD0QduI7E6AmoPg,gsv,2021-09-27T18:02:19.832Z,train,gsv-chicago-1516-CurbRamp.png,3816,4677,16384.0,8192.0,248.1875,-5.625,1.0,1.402646,-0.056656,,469,289
oradell-nj,9440,6yHkGrTkWyOoDUfjObmEUw,gsv,2022-08-05T23:51:10.132Z,test,gsv-oradell-9440-CurbRamp.png,15205,4815,16384.0,8192.0,68.178574,-14.339286,2.0,269.723419,0.134399,,307,259
seattle-wa,71923,JAqRqs0XbdIdX3Nx9QqCqg,gsv,2019-06-07T16:47:53.891Z,train,gsv-seattle-71923-CurbRamp.png,12150,4679,16384.0,8192.0,289.234375,-16.5,1.0,181.696106,0.206352,,228,222
columbus-oh,16440,-Gr2U5CcVLlTXrtMrEI1kQ,gsv,2020-06-23T23:29:34.282Z,train,gsv-columbus-16440-CurbRamp.png,3154,4912,16384.0,8192.0,336.640625,-23.642857,1.0,95.581558,-0.292564,,410,205
chicago-il,18139,EhLv6MpkH0fX1BTIlshfow,gsv,2022-11-01T04:25:14.461Z,test,gsv-chicago-18139-CurbRamp.png,14871,4660,16384.0,8192.0,135.959824,-16.022322,3.0,359.236511,0.122932,,613,152
oradell-nj,4656,LPEQmFhUHcChEfFFOCz6JA,gsv,2022-05-11T23:19:52.793Z,test,gsv-oradell-4656-CurbRamp.png,9540,4873,16384.0,8192.0,317.492767,-19.765625,1.0,288.197815,-0.438293,,362,223
chicago-il,1445,Zk2QnystHlTAF7Ft8o1GuA,gsv,2021-09-27T17:45:36.966Z,train,gsv-chicago-1445-CurbRamp.png,7602,4056,13312.0,6656.0,128.0625,-20.1875,1.0,91.657883,0.971458,,295,239
seattle-wa,836,yfHlZtI49FOPmIouR0BBKQ,gsv,2019-04-05T17:46:47.5Z,train,gsv-seattle-836-CurbRamp.png,10399,4787,16384.0,8192.0,81.008926,-17.455357,1.0,37.204273,0.18865,,388,226
pittsburgh-pa,16217,4TGGGwjI4WsB4j84W8wv8w,gsv,2022-02-07T15:49:56.167Z,train,gsv-pittsburgh-16217-CurbRamp.png,13058,3942,13312.0,6656.0,10.3125,-35.0,1.0,226.884903,-1.369774,,563,136
newberg-or,16243,nvO3zLul9rt2h0GaDjRf7A,gsv,2019-10-26T04:24:04.009Z,test,gsv-newberg-16243-CurbRamp.png,8666,4042,13312.0,6656.0,128.729904,-14.216517,2.0,90.812965,-0.683876,,561,314
newberg-or,5554,stgPrfSPn89J_Eqolu6h_g,gsv,2019-08-12T23:33:38.947Z,train,gsv-newberg-5554-CurbRamp.png,4494,3933,13312.0,6656.0,195.25,-11.6875,1.0,266.208282,0.586586,,437,272
walla-walla,14,AZpdtTmC22B9ixhav-Qzcw,gsv,2023-09-25T22:26:14.944Z,train,gsv-walla_walla-14-CurbRamp.png,5691,4760,16384.0,8192.0,205.924103,-16.678572,3.0,263.629425,1.28635,,428,187
spgg,48997,7FZcgbjdrqWhhbKdzqO9mQ,gsv,2021-02-08T07:51:02.892Z,train,gsv-spgg-48997-CurbRamp.png,4901,3826,13312.0,6656.0,161.8125,-13.25,1.0,192.314011,-1.668274,,253,245
newberg-or,7023,zYp5JB0HgaMUUNYCCNs6qA,gsv,2019-10-04T19:57:27.885Z,train,gsv-newberg-7023-CurbRamp.png,10067,4780,13312.0,6656.0,185.1875,-15.4375,1.0,101.311714,0.463097,,405,402
seattle-wa,105394,UbbuNhaplJYZouYuOkAoAA,gsv,2020-06-21T20:09:23.244Z,train,gsv-seattle-105394-CurbRamp.png,6989,4322,16384.0,8192.0,316.459808,-8.580358,2.0,359.290771,-1.209747,,572,197
columbus-oh,119,E4OjHipebdXYHlybtlg7LQ,gsv,2019-11-13T17:56:21.222Z,train,gsv-columbus-119-CurbRamp.png,15922,4522,16384.0,8192.0,132.75,-11.616072,1.0,351.892303,0.110321,,557,234
newberg-or,5884,SiX6W3VwG2L7YszRrkwI_w,gsv,2019-08-27T13:20:56.612Z,train,gsv-newberg-5884-CurbRamp.png,5229,3826,13312.0,6656.0,264.65625,-15.683036,2.0,304.460175,1.693741,,375,212
columbus-oh,26590,ZIt9eQVMAQwWlQiP0phSkA,gsv,2021-04-27T22:18:49.462Z,test,gsv-columbus-26590-CurbRamp.png,6880,4717,16384.0,8192.0,229.410721,-13.732142,2.0,260.038055,2.565041,,382,239
chicago-il,7526,ebEIHkUbVqOlga32pXTYdQ,gsv,2021-10-23T00:03:33.79Z,test,gsv-chicago-7526-CurbRamp.png,11902,5010,16384.0,8192.0,95.9375,-31.8125,1.0,358.059967,-0.355392,,259,170
chicago-il,38179,sSi1g98VL83WLbHYlBRynw,gsv,2023-11-04T02:16:55.598Z,train,gsv-chicago-38179-CurbRamp.png,14455,4781,16384.0,8192.0,238.625,-32.5625,1.0,97.880295,0.41938,,340,126
cdmx,4140,gxwftGNSY1V_1xuneJXHkQ,gsv,2020-05-03T22:03:58.722Z,train,gsv-cdmx-4140-CurbRamp.png,15271,4662,16384.0,8192.0,133.848221,-24.258928,2.0,340.284027,0.170052,,385,89
columbus-oh,11238,lGpOpkNxpZbwCkg6hQSvbg,gsv,2020-03-26T23:00:32.724Z,train,gsv-columbus-11238-CurbRamp.png,14913,4737,16384.0,8192.0,51.267857,-23.75,2.0,272.246368,0.290092,,468,119
chicago-il,11002,ufTaMDKgOWTLR0rJkYjDZg,gsv,2022-09-07T16:22:39.353Z,train,gsv-chicago-11002-CurbRamp.png,11763,4926,16384.0,8192.0,349.63681,-24.805803,2.0,269.932495,0.996735,,345,157
chicago-il,3052,E3il8vhw4iER9A9mrcseEg,gsv,2021-10-19T23:59:12.514Z,train,gsv-chicago-3052-CurbRamp.png,13283,5748,16384.0,8192.0,193.8125,-35.0,1.0,90.174347,-0.463104,,402,250
newberg-or,12058,4Fj8kHacjaJeijCrUDiqYQ,gsv,2019-10-14T09:26:57.197Z,train,gsv-newberg-12058-CurbRamp.png,10356,5064,13312.0,6656.0,300.125,-30.9375,1.0,191.388641,-0.043861,,321,346
cdmx,5348,vehnLG1tM6_NPj2PnyS1pQ,gsv,2020-05-14T20:45:22.505Z,train,gsv-cdmx-5348-CurbRamp.png,7031,4737,16384.0,8192.0,355.0625,-15.296875,3.0,20.615864,-0.596939,,361,209
oradell-nj,7787,Jo23b_NLcrfmYRS7xpVekQ,gsv,2022-07-15T21:06:46.956Z,train,gsv-oradell-7787-CurbRamp.png,8881,4390,16384.0,8192.0,258.71875,-1.703125,3.0,253.740936,-1.354691,,621,364
newberg-or,806,mv1eIISVXlgVKo0p10Htdw,gsv,2019-02-08T21:52:55.213Z,train,gsv-newberg-806-CurbRamp.png,4771,3691,13312.0,6656.0,338.821442,-16.3125,2.0,18.724323,-1.046303,,220,160
newberg-or,3201,LBExk3L9N5zgQEBxeT6RzA,gsv,2019-03-19T22:43:47.885Z,test,gsv-newberg-3201-CurbRamp.png,9903,3992,13312.0,6656.0,329.810272,-26.1875,1.0,271.149506,-0.391289,,550,203
oradell-nj,2860,17L5L4jVXBYqtAdzI4xWrA,gsv,2022-04-22T23:58:52.633Z,train,gsv-oradell-2860-CurbRamp.png,4261,4732,16384.0,8192.0,284.598206,-33.732143,1.0,3.07044,0.30227,,309,111
seattle-wa,184718,ff71xuHcp-pi3v3P0c13Rw,gsv,2021-08-24T16:01:17.091Z,train,gsv-seattle-184718-CurbRamp.png,5658,4436,16384.0,8192.0,123.772087,-7.946429,2.0,180.009064,1.013947,,367,234
oradell-nj,3430,E2EdmJeKb0lcXE9K-RXHGw,gsv,2022-04-23T00:21:37.264Z,train,gsv-oradell-3430-CurbRamp.png,3261,4678,16384.0,8192.0,236.174103,-15.611608,2.0,2.057134,0.169731,,582,212
seattle-wa,69563,Kaw-IXClNJXt-deZoRl0vw,gsv,2019-05-13T19:23:36.024Z,train,gsv-seattle-69563-CurbRamp.png,14685,4627,16384.0,8192.0,38.9375,-15.875,2.0,255.137695,0.503029,,346,187
pittsburgh-pa,13520,RNakP4lnAOAVK8TM-L61LA,gsv,2021-05-01T01:27:57.792Z,train,gsv-pittsburgh-13520-CurbRamp.png,2524,4492,16384.0,8192.0,156.375,-14.910714,2.0,270.966248,-0.200974,,234,163
pittsburgh-pa,3024,Ulh4qg46fOCf7k8Bmu9KgA,gsv,2020-11-22T15:47:39.873Z,train,gsv-pittsburgh-3024-CurbRamp.png,2122,4786,16384.0,8192.0,290.0,-10.0,2.0,68.934196,1.635483,,428,306
pittsburgh-pa,15294,7cm5Gdu4ijGM699tNOGmHA,gsv,2022-02-03T16:48:18.858Z,train,gsv-pittsburgh-15294-CurbRamp.png,9042,4660,16384.0,8192.0,29.100447,-16.736607,3.0,6.226923,1.728844,,255,130
seattle-wa,100486,hrW0LrLaAhG76GPN-Y0VCg,gsv,2020-06-18T17:29:09.146Z,train,gsv-seattle-100486-CurbRamp.png,7790,4027,13312.0,6656.0,212.1875,-24.8125,1.0,177.032715,0.521332,,333,203
chicago-il,6650,PT9NTS2H6oj26qttf7WoVQ,gsv,2021-10-22T21:28:41.874Z,train,gsv-chicago-6650-CurbRamp.png,2183,3824,13312.0,6656.0,326.131683,-14.877233,3.0,92.040962,0.166321,,483,204
columbus-oh,14567,7OwcAo6HyAcPZSt8Q5k4Ww,gsv,2020-05-26T23:30:25.37Z,train,gsv-columbus-14567-CurbRamp.png,10695,4777,16384.0,8192.0,213.421875,-21.6875,1.0,183.779251,-1.096909,,525,207
chicago-il,9556,HMnQiIZ1i9dExM3uotMS2Q,gsv,2021-11-12T21:51:24.239Z,train,gsv-chicago-9556-CurbRamp.png,4238,3717,13312.0,6656.0,298.366058,-13.660714,2.0,357.72403,-0.337105,,285,201
pittsburgh-pa,16388,Xwd7-oKBDCaMWHq0Ate5Iw,gsv,2022-02-08T06:22:41.998Z,train,gsv-pittsburgh-16388-CurbRamp.png,6731,4462,16384.0,8192.0,113.5,-10.401786,2.0,138.42218,-0.963623,,270,211
oradell-nj,6200,Gg7jlEsdUuzqgIsYM9hItA,gsv,2022-06-11T12:49:51.104Z,train,gsv-oradell-6200-CurbRamp.png,8728,4765,16384.0,8192.0,59.234108,-28.997499,1.0,43.801731,0.004677,,337,148
seattle-wa,28911,cu4jt7s4P3OAXIkQMAoocQ,gsv,2019-04-30T05:25:12.909Z,train,gsv-seattle-28911-CurbRamp.png,9629,4517,16384.0,8192.0,204.785721,-12.616072,2.0,184.694229,-2.228348,,505,200
chicago-il,1743,NCYht2Z5yPa1vUGwzLpzwA,gsv,2021-10-18T17:47:04.664Z,train,gsv-chicago-1743-CurbRamp.png,4886,4561,16384.0,8192.0,121.785713,-14.207589,2.0,179.474457,0.563026,,170,194
seattle-wa,154410,iz4I1tQtCrAeGhaU3qxNww,gsv,2021-05-15T05:03:23.895Z,train,gsv-seattle-154410-CurbRamp.png,7280,4629,16384.0,8192.0,156.803574,-12.513392,3.0,174.241623,0.363739,,295,220
seattle-wa,44616,vEvE1VIm4Ycu5EYuYoyiDQ,gsv,2019-05-02T15:46:44.776Z,train,gsv-seattle-44616-CurbRamp.png,12343,5263,16384.0,8192.0,115.0,-27.1875,1.0,356.827759,-1.096809,,198,247
pittsburgh-pa,12823,AZa41ABC9uWg5pd9HxJyYw,gsv,2021-04-26T02:19:13.954Z,train,gsv-pittsburgh-12823-CurbRamp.png,14135,4713,16384.0,8192.0,11.0,-0.5625,1.0,204.413254,2.601418,,98,344
chicago-il,20506,BjoA0BxfrSbzu4_qhJzB6A,gsv,2023-01-26T17:12:57.355Z,test,gsv-chicago-20506-CurbRamp.png,14446,4760,16384.0,8192.0,317.448669,-10.638392,3.0,178.180145,-0.15729,,314,341
seattle-wa,187432,d_YhnT0eqo7Fonv3yebtdg,gsv,2021-08-30T22:40:23.807Z,train,gsv-seattle-187432-CurbRamp.png,10184,4603,16384.0,8192.0,323.25,-19.625,1.0,270.450714,-0.032608,,303,187
newberg-or,3413,EyhhtyJNDvxZrqgDG2EWxA,gsv,2019-03-20T16:39:38.423Z,train,gsv-newberg-3413-CurbRamp.png,12690,3788,13312.0,6656.0,258.732147,-7.776786,2.0,89.006271,0.32598,,276,300
cdmx,6231,0YYvtr_5tVlefeTmvUG5Iw,gsv,2020-07-18T20:29:15.931Z,test,gsv-cdmx-6231-CurbRamp.png,10561,4921,16384.0,8192.0,161.573654,-25.84375,1.0,98.558136,0.500549,,293,193
seattle-wa,202051,SchG4fXUr4ykCf8kZpsnPQ,gsv,2022-04-20T19:27:09.499Z,train,gsv-seattle-202051-CurbRamp.png,2822,4489,16384.0,8192.0,260.125,-22.625,1.0,29.333223,0.699791,,433,151
chicago-il,27758,b81QBCE2_8FPnjdHMlvvvQ,gsv,2023-07-24T17:47:35.985Z,train,gsv-chicago-27758-CurbRamp.png,15129,4468,16384.0,8192.0,218.603041,-30.162427,1.0,66.624046,-0.15759,,363,94
seattle-wa,208211,YnuZAfpYwwlWuqfoncF3Dg,gsv,2022-05-31T22:33:29.604Z,train,gsv-seattle-208211-CurbRamp.png,2366,4730,16384.0,8192.0,332.508942,-19.285715,1.0,117.618759,0.491264,,468,210
columbus-oh,842,TpgR1_CFiayYv_D28W6GNg,gsv,2019-12-03T23:57:45.887Z,train,gsv-columbus-842-CurbRamp.png,2489,4681,16384.0,8192.0,43.109375,-5.196429,2.0,156.016464,-3.334572,,204,341
oradell-nj,674,B8BsgcRbgL9-aQ8BYMAa6g,gsv,2022-03-22T20:21:39.209Z,train,gsv-oradell-674-CurbRamp.png,9686,4964,16384.0,8192.0,308.506439,-18.3125,1.0,297.082764,1.606041,,493,253
seattle-wa,97638,pl0JkULo93kojVDrsqozjQ,gsv,2020-06-05T03:25:55.333Z,test,gsv-seattle-97638-CurbRamp.png,8261,3758,13312.0,6656.0,276.276794,-12.383928,2.0,238.280823,-4.606247,,427,231
pittsburgh-pa,16453,rHhnFlTiO98GOSKyAD7tkw,gsv,2022-02-08T16:45:46.877Z,train,gsv-pittsburgh-16453-CurbRamp.png,15540,4807,16384.0,8192.0,123.625,-32.75,1.0,327.510773,-2.376694,,394,129
