label_uid,split
chicago-il:4740,train
chicago-il:3083,train
chicago-il:15034,train
chicago-il:4246,train
chicago-il:1124,train
chicago-il:9917,train
chicago-il:1974,train
chicago-il:271,train
chicago-il:20936,train
chicago-il:812,train
chicago-il:28868,train
chicago-il:21958,train
chicago-il:9994,train
chicago-il:1458,train
chicago-il:11582,train
chicago-il:4816,train
chicago-il:8271,train
chicago-il:2282,train
chicago-il:2000,train
chicago-il:8481,train
chicago-il:22407,train
chicago-il:16452,train
chicago-il:2529,train
chicago-il:9052,train
chicago-il:11254,train
chicago-il:5778,train
chicago-il:4123,train
chicago-il:12691,train
chicago-il:8962,train
chicago-il:7863,train
chicago-il:2704,train
chicago-il:6277,train
chicago-il:7727,train
chicago-il:10662,train
chicago-il:14107,train
chicago-il:2449,train
chicago-il:3231,train
chicago-il:11111,train
chicago-il:22905,train
chicago-il:10538,train
chicago-il:6426,train
chicago-il:16933,train
chicago-il:1382,train
chicago-il:1265,train
chicago-il:10913,train
chicago-il:19420,train
chicago-il:13850,train
chicago-il:7793,train
chicago-il:10818,train
chicago-il:17404,train
chicago-il:4738,train
chicago-il:1522,train
chicago-il:4951,train
chicago-il:5009,train
chicago-il:11252,train
chicago-il:4827,train
chicago-il:16445,train
chicago-il:25,train
chicago-il:1544,train
chicago-il:10509,train
chicago-il:7818,train
chicago-il:8005,train
chicago-il:6274,train
chicago-il:9127,train
chicago-il:1697,train
chicago-il:4623,train
chicago-il:14028,train
chicago-il:12862,train
chicago-il:11025,train
chicago-il:4357,train
chicago-il:15604,train
chicago-il:12583,train
chicago-il:13512,train
chicago-il:12213,train
chicago-il:8955,train
chicago-il:1058,train
chicago-il:15467,train
chicago-il:845,train
chicago-il:7451,train
chicago-il:11222,train
chicago-il:4601,train
chicago-il:10813,train
chicago-il:17471,train
chicago-il:11610,train
chicago-il:2284,train
chicago-il:14872,train
chicago-il:10474,train
chicago-il:22655,train
chicago-il:12192,train
chicago-il:2213,train
chicago-il:9663,train
chicago-il:8342,train
chicago-il:27842,train
chicago-il:15716,train
chicago-il:5499,train
chicago-il:9660,train
chicago-il:22120,train
chicago-il:8483,train
chicago-il:8136,train
chicago-il:5974,train
chicago-il:19143,train
chicago-il:1160,train
chicago-il:13036,train
chicago-il:4501,train
chicago-il:4769,train
chicago-il:8404,train
chicago-il:22206,train
chicago-il:5984,train
chicago-il:28542,train
chicago-il:10543,train
chicago-il:926,train
chicago-il:7210,train
chicago-il:38156,train
chicago-il:11511,train
chicago-il:1057,train
chicago-il:11148,train
chicago-il:3084,train
chicago-il:6582,train
chicago-il:11423,train
chicago-il:10317,train
chicago-il:4711,train
chicago-il:10723,train
chicago-il:11154,train
chicago-il:105,train
chicago-il:19577,train
chicago-il:1803,train
chicago-il:10562,train
chicago-il:782,train
chicago-il:22253,train
chicago-il:43067,train
chicago-il:4358,train
chicago-il:2290,train
chicago-il:4126,train
chicago-il:10864,train
chicago-il:10801,train
chicago-il:9136,train
chicago-il:11147,train
chicago-il:10535,train
chicago-il:13,train
chicago-il:12803,train
chicago-il:11132,train
chicago-il:19997,train
chicago-il:9553,train
chicago-il:10671,train
chicago-il:1086,train
chicago-il:10627,train
chicago-il:13527,train
chicago-il:11332,train
chicago-il:18105,train
chicago-il:5037,train
chicago-il:13897,train
chicago-il:46800,train
chicago-il:848,train
chicago-il:621,train
chicago-il:11227,train
chicago-il:2914,train
chicago-il:2840,train
chicago-il:28886,train
chicago-il:11131,train
chicago-il:13383,train
chicago-il:2486,train
chicago-il:19211,train
chicago-il:10987,train
chicago-il:1960,train
chicago-il:9892,train
chicago-il:12731,train
chicago-il:212,train
chicago-il:4309,train
chicago-il:10513,train
chicago-il:6590,train
chicago-il:3802,train
chicago-il:10544,train
chicago-il:13559,train
chicago-il:14116,train
chicago-il:10095,train
chicago-il:1662,train
chicago-il:10870,train
chicago-il:10230,train
chicago-il:22302,train
chicago-il:1748,train
chicago-il:118,train
chicago-il:1438,train
chicago-il:4891,train
chicago-il:6279,train
chicago-il:15702,train
chicago-il:11083,train
chicago-il:10602,train
chicago-il:11009,train
chicago-il:2346,train
chicago-il:17579,train
chicago-il:3052,train
chicago-il:6888,train
chicago-il:14668,train
chicago-il:22861,train
chicago-il:11146,train
chicago-il:11093,train
chicago-il:89,train
chicago-il:9906,train
chicago-il:1759,train
chicago-il:2667,train
chicago-il:28994,train
chicago-il:9146,train
chicago-il:10599,train
chicago-il:11646,train
chicago-il:10809,train
chicago-il:10056,train
chicago-il:4248,train
chicago-il:7450,train
chicago-il:20071,train
chicago-il:10492,train
chicago-il:7599,train
chicago-il:2902,train
chicago-il:1631,train
chicago-il:16957,train
chicago-il:28954,train
chicago-il:24759,train
chicago-il:15330,train
chicago-il:11087,train
chicago-il:978,train
chicago-il:7901,train
chicago-il:9242,train
chicago-il:10123,train
chicago-il:6057,train
chicago-il:19717,train
chicago-il:22859,train
chicago-il:7242,train
chicago-il:9866,train
chicago-il:1218,train
chicago-il:10465,train
chicago-il:12514,train
chicago-il:2634,train
chicago-il:8066,train
chicago-il:2010,train
chicago-il:12830,train
chicago-il:10624,train
chicago-il:10519,train
chicago-il:4458,train
chicago-il:38938,train
chicago-il:10528,train
chicago-il:11032,train
chicago-il:2019,train
chicago-il:1980,train
chicago-il:13647,train
chicago-il:15270,train
chicago-il:846,train
chicago-il:8465,train
chicago-il:28271,train
chicago-il:4631,train
chicago-il:13499,train
chicago-il:4519,train
chicago-il:1226,train
chicago-il:8396,train
chicago-il:1158,train
chicago-il:13614,train
chicago-il:10526,train
chicago-il:11013,train
chicago-il:17151,train
chicago-il:4273,train
chicago-il:22252,train
chicago-il:11139,train
chicago-il:6583,train
chicago-il:9836,train
chicago-il:18944,train
chicago-il:3952,train
chicago-il:10210,train
chicago-il:14991,train
chicago-il:6495,train
chicago-il:1508,train
chicago-il:11950,train
chicago-il:13983,train
chicago-il:6467,train
chicago-il:3254,train
chicago-il:22460,train
chicago-il:7849,train
chicago-il:8377,train
chicago-il:11656,train
chicago-il:11125,train
chicago-il:13871,train
chicago-il:11152,train
chicago-il:11866,train
chicago-il:514,train
chicago-il:19359,train
chicago-il:2270,train
chicago-il:6227,train
chicago-il:21517,train
chicago-il:11277,train
chicago-il:28521,train
chicago-il:6478,train
chicago-il:2779,train
chicago-il:1509,train
chicago-il:10557,train
chicago-il:119,train
chicago-il:22416,train
chicago-il:1425,train
chicago-il:4456,train
chicago-il:21955,train
chicago-il:8727,train
chicago-il:46775,train
chicago-il:158,train
chicago-il:20371,train
chicago-il:1793,train
chicago-il:19056,train
chicago-il:8073,train
chicago-il:2853,train
chicago-il:11440,train
chicago-il:297,train
chicago-il:2929,train
chicago-il:2123,train
chicago-il:8178,train
chicago-il:2220,train
chicago-il:7663,train
chicago-il:23281,train
chicago-il:874,train
chicago-il:101,train
chicago-il:2618,train
chicago-il:1524,train
chicago-il:114,train
chicago-il:10884,train
chicago-il:23750,train
chicago-il:9157,train
chicago-il:19569,train
chicago-il:8257,train
chicago-il:13957,train
chicago-il:9141,train
chicago-il:1605,train
chicago-il:9183,train
chicago-il:5483,train
chicago-il:28156,train
chicago-il:2103,train
chicago-il:29,train
chicago-il:16619,train
chicago-il:4790,train
chicago-il:13171,train
chicago-il:5512,train
chicago-il:7820,train
chicago-il:1352,train
chicago-il:17405,train
chicago-il:9668,train
chicago-il:46772,train
chicago-il:16300,train
chicago-il:2243,train
chicago-il:9927,train
chicago-il:23606,train
chicago-il:1426,train
chicago-il:665,train
chicago-il:8036,train
chicago-il:1443,train
chicago-il:11867,train
chicago-il:11121,train
chicago-il:8240,train
chicago-il:14224,train
chicago-il:2222,train
chicago-il:8761,train
chicago-il:1350,train
chicago-il:8956,train
chicago-il:1054,train
chicago-il:18916,train
chicago-il:344,train
chicago-il:20002,train
chicago-il:16082,train
chicago-il:15341,train
chicago-il:5018,train
chicago-il:4855,train
chicago-il:1320,train
chicago-il:10605,train
chicago-il:947,train
chicago-il:22461,train
chicago-il:8963,train
chicago-il:11607,train
chicago-il:10506,train
chicago-il:23814,train
chicago-il:8065,train
chicago-il:14869,train
chicago-il:11136,train
chicago-il:8407,train
chicago-il:21060,train
chicago-il:15842,train
chicago-il:5044,train
chicago-il:15841,train
chicago-il:2292,train
chicago-il:298,train
chicago-il:13056,train
chicago-il:17734,train
chicago-il:277,train
chicago-il:910,train
chicago-il:1060,train
chicago-il:429,train
chicago-il:6038,train
chicago-il:2380,train
chicago-il:5057,train
chicago-il:422,train
chicago-il:656,train
chicago-il:6442,train
chicago-il:2995,train
chicago-il:13630,train
chicago-il:10511,train
chicago-il:15672,train
chicago-il:7041,train
chicago-il:4575,train
chicago-il:7807,train
chicago-il:1856,train
chicago-il:1985,train
chicago-il:4739,train
chicago-il:2872,train
chicago-il:1449,train
chicago-il:1194,train
chicago-il:19371,train
chicago-il:28989,train
chicago-il:43059,train
chicago-il:22916,train
chicago-il:1299,train
chicago-il:6152,train
chicago-il:625,train
chicago-il:28878,train
chicago-il:3097,train
chicago-il:4004,train
chicago-il:1225,train
chicago-il:4182,train
chicago-il:1428,train
chicago-il:5023,train
chicago-il:11240,train
chicago-il:18159,train
chicago-il:22591,train
chicago-il:7908,train
chicago-il:11532,train
chicago-il:5400,train
chicago-il:1163,train
chicago-il:3032,train
chicago-il:6402,train
chicago-il:10495,train
chicago-il:3272,train
chicago-il:21825,train
chicago-il:5904,train
chicago-il:10604,train
chicago-il:1418,train
chicago-il:15724,train
chicago-il:1167,train
chicago-il:7095,train
chicago-il:211,train
chicago-il:10140,train
chicago-il:14485,train
chicago-il:11005,train
chicago-il:7440,train
chicago-il:2089,train
chicago-il:7591,train
chicago-il:13604,train
chicago-il:14816,train
chicago-il:1227,train
chicago-il:20164,train
chicago-il:20719,train
chicago-il:4352,train
chicago-il:14187,train
chicago-il:7142,train
chicago-il:10,train
chicago-il:4455,train
chicago-il:5052,train
chicago-il:2992,train
chicago-il:366,train
chicago-il:2217,train
chicago-il:4220,train
chicago-il:17634,train
chicago-il:21005,train
oradell-nj:9250,train
oradell-nj:8700,train
oradell-nj:7336,train
oradell-nj:13846,train
oradell-nj:8899,train
oradell-nj:7635,train
oradell-nj:5241,train
oradell-nj:13540,train
oradell-nj:6718,train
oradell-nj:13311,train
oradell-nj:5272,train
oradell-nj:9820,train
oradell-nj:8310,train
oradell-nj:4792,train
oradell-nj:12305,train
oradell-nj:11534,train
oradell-nj:6517,train
oradell-nj:10031,train
oradell-nj:10102,train
oradell-nj:1001,train
oradell-nj:11643,train
oradell-nj:5325,train
oradell-nj:5315,train
oradell-nj:2967,train
oradell-nj:674,train
oradell-nj:4551,train
oradell-nj:13750,train
oradell-nj:7531,train
oradell-nj:8149,train
oradell-nj:6203,train
oradell-nj:3478,train
oradell-nj:7329,train
oradell-nj:7039,train
oradell-nj:6569,train
oradell-nj:7581,train
oradell-nj:2552,train
oradell-nj:1231,train
oradell-nj:6270,train
oradell-nj:9873,train
oradell-nj:6584,train
oradell-nj:7792,train
oradell-nj:9151,train
oradell-nj:7354,train
oradell-nj:2055,train
oradell-nj:7750,train
oradell-nj:6309,train
oradell-nj:4549,train
oradell-nj:288,train
oradell-nj:10658,train
oradell-nj:7537,train
oradell-nj:9433,train
oradell-nj:9154,train
oradell-nj:14,train
oradell-nj:5458,train
oradell-nj:2914,train
oradell-nj:530,train
oradell-nj:2865,train
oradell-nj:966,train
oradell-nj:5216,train
oradell-nj:6576,train
oradell-nj:9354,train
oradell-nj:4541,train
oradell-nj:7797,train
oradell-nj:5243,train
oradell-nj:4654,train
oradell-nj:3871,train
oradell-nj:6731,train
oradell-nj:8024,train
oradell-nj:6578,train
oradell-nj:12835,train
oradell-nj:7619,train
oradell-nj:10414,train
oradell-nj:1892,train
oradell-nj:1252,train
oradell-nj:6829,train
oradell-nj:3622,train
oradell-nj:4801,train
oradell-nj:7016,train
oradell-nj:9864,train
oradell-nj:8132,train
oradell-nj:3430,train
oradell-nj:6257,train
oradell-nj:2240,train
oradell-nj:1063,train
oradell-nj:13112,train
oradell-nj:8904,train
oradell-nj:6726,train
oradell-nj:218,train
oradell-nj:2969,train
oradell-nj:6200,train
oradell-nj:10867,train
oradell-nj:7546,train
oradell-nj:13793,train
oradell-nj:9814,train
oradell-nj:7525,train
oradell-nj:914,train
oradell-nj:993,train
oradell-nj:13501,train
oradell-nj:8500,train
oradell-nj:8126,train
oradell-nj:4402,train
oradell-nj:10224,train
oradell-nj:9300,train
oradell-nj:5077,train
oradell-nj:11330,train
oradell-nj:6606,train
oradell-nj:12378,train
oradell-nj:3240,train
oradell-nj:1034,train
oradell-nj:7543,train
oradell-nj:4582,train
oradell-nj:3133,train
oradell-nj:6840,train
oradell-nj:5343,train
oradell-nj:959,train
oradell-nj:12663,train
oradell-nj:1524,train
oradell-nj:8124,train
oradell-nj:9355,train
oradell-nj:3253,train
oradell-nj:3243,train
oradell-nj:9358,train
oradell-nj:3149,train
oradell-nj:8025,train
oradell-nj:9957,train
oradell-nj:13105,train
oradell-nj:10860,train
oradell-nj:6725,train
oradell-nj:3636,train
oradell-nj:9787,train
oradell-nj:5352,train
oradell-nj:11718,train
oradell-nj:6093,train
oradell-nj:6614,train
oradell-nj:10406,train
oradell-nj:10824,train
oradell-nj:7601,train
oradell-nj:8239,train
oradell-nj:11703,train
oradell-nj:3540,train
oradell-nj:2968,train
oradell-nj:2774,train
oradell-nj:3083,train
oradell-nj:3552,train
oradell-nj:10002,train
oradell-nj:7320,train
oradell-nj:5319,train
oradell-nj:2144,train
oradell-nj:3471,train
oradell-nj:8108,train
oradell-nj:7639,train
oradell-nj:13109,train
oradell-nj:6508,train
oradell-nj:9736,train
oradell-nj:7304,train
oradell-nj:4565,train
oradell-nj:10701,train
oradell-nj:7583,train
oradell-nj:6983,train
oradell-nj:5317,train
oradell-nj:3354,train
oradell-nj:7103,train
oradell-nj:3870,train
oradell-nj:4686,train
oradell-nj:7710,train
oradell-nj:7781,train
oradell-nj:10945,train
oradell-nj:3868,train
oradell-nj:3438,train
oradell-nj:7600,train
oradell-nj:12648,train
oradell-nj:4688,train
oradell-nj:1071,train
oradell-nj:13089,train
oradell-nj:7570,train
oradell-nj:6416,train
oradell-nj:538,train
oradell-nj:3420,train
oradell-nj:961,train
oradell-nj:7729,train
oradell-nj:6582,train
oradell-nj:10941,train
oradell-nj:2911,train
oradell-nj:3403,train
oradell-nj:5314,train
oradell-nj:8720,train
oradell-nj:9437,train
oradell-nj:13297,train
oradell-nj:335,train
oradell-nj:5297,train
oradell-nj:10676,train
oradell-nj:7921,train
oradell-nj:7122,train
oradell-nj:2751,train
oradell-nj:13578,train
oradell-nj:7450,train
oradell-nj:13822,train
oradell-nj:3037,train
oradell-nj:977,train
oradell-nj:8116,train
oradell-nj:7201,train
oradell-nj:1129,train
oradell-nj:9976,train
oradell-nj:5329,train
oradell-nj:7632,train
oradell-nj:10104,train
oradell-nj:996,train
oradell-nj:8206,train
oradell-nj:6985,train
oradell-nj:13542,train
oradell-nj:4406,train
oradell-nj:9790,train
oradell-nj:9157,train
oradell-nj:1861,train
oradell-nj:5254,train
oradell-nj:3081,train
oradell-nj:7421,train
oradell-nj:5330,train
oradell-nj:13142,train
oradell-nj:7694,train
oradell-nj:7556,train
oradell-nj:3536,train
oradell-nj:1055,train
oradell-nj:9434,train
oradell-nj:13022,train
oradell-nj:8531,train
oradell-nj:693,train
oradell-nj:13025,train
oradell-nj:3670,train
oradell-nj:7341,train
oradell-nj:11169,train
oradell-nj:3516,train
oradell-nj:2743,train
oradell-nj:6329,train
oradell-nj:8119,train
oradell-nj:12587,train
oradell-nj:13300,train
oradell-nj:12303,train
oradell-nj:8148,train
oradell-nj:2721,train
oradell-nj:4163,train
oradell-nj:6043,train
oradell-nj:540,train
oradell-nj:11530,train
oradell-nj:4793,train
oradell-nj:1656,train
oradell-nj:6218,train
oradell-nj:915,train
oradell-nj:1213,train
oradell-nj:12596,train
oradell-nj:9352,train
oradell-nj:10939,train
oradell-nj:7077,train
oradell-nj:11642,train
oradell-nj:8224,train
oradell-nj:1088,train
oradell-nj:7708,train
oradell-nj:6417,train
oradell-nj:5633,train
oradell-nj:6573,train
oradell-nj:7643,train
oradell-nj:9738,train
oradell-nj:7076,train
oradell-nj:13309,train
oradell-nj:4566,train
oradell-nj:136,train
oradell-nj:8245,train
oradell-nj:8113,train
oradell-nj:4971,train
oradell-nj:6084,train
oradell-nj:983,train
